created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Feb 14 23:11:00 +0000 2024;1757905307223961825;"Top banget, EmangYESS PBWOGBRAn  membangun tata cara yg sesuai dan merata saat salurkan kekayaan alam utk kesempatan usaha.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/dPuKWoYnoS";0;0;0;0;in;1471665253423345664;1757905307223961825;Muhamad_Riifal;https://twitter.com/Muhamad_Riifal/status/1757905307223961825
Wed Feb 14 23:10:56 +0000 2024;1757905290039902310;"Day 11 #Jakarta  My 1st time #generalelection in Jakarta  Congratulation✌🏻@prabowo @gibran_tweet @KPU_ID  #Prabowo #Gibran #PrabowoGibran #SatuPutaran #OkeGas #Pilpres #Pemilu2024 #KPU #ElectionDay #TPS033 #KebonSirih #Menteng #JakartaPusat #DKIJakarta https://t.co/3p9kOnY5T0";0;3;0;0;en;97851667;1757905290039902310;ramenow;https://twitter.com/ramenow/status/1757905290039902310
Wed Feb 14 23:10:49 +0000 2024;1757905264257442030;"Bagi yg sudah memilih,dan pilihan mu itu jadi di kemudian hari selamat ya, tp besok" Klo harga naik,pajak naik gak usah ngeluh itukan pilihan mu juga yg nentuin  #Pemilu2024BebasHoaks #Pemilu2024 https://t.co/nAxiPIvoPY";0;0;0;1;in;1442386419507286017;1757905264257442030;GeneralZab;https://twitter.com/GeneralZab/status/1757905264257442030
Wed Feb 14 23:10:40 +0000 2024;1757905226395467929;"Di https://t.co/D8RYEmbli2 data C1 yg masuk baru 2,5%... Ayo guys, upload C1 TPS di daerah kalian! #Pemilu2024";0;0;0;0;in;76247063;1757905226395467929;dan_sebagainya;https://twitter.com/dan_sebagainya/status/1757905226395467929
Wed Feb 14 23:10:31 +0000 2024;1757905188894167247;"Prabowo-Gibran Unggul di Semua Gugus Pulau #Pemilu2024 #AdadiKompas  https://t.co/Q4Wu1bJtsd";0;0;0;0;in;255866913;1757905188894167247;hariankompas;https://twitter.com/hariankompas/status/1757905188894167247
Wed Feb 14 23:10:28 +0000 2024;1757905174272852473;"112 ODGJ di Solo Ikut Coblosan Pemilu  #ODGJ #ODGJNyoblos #Solo #JawaTengah #Pemilu2024 #Pilpres2024 #KPUMelayani #KPU #RMOL  https://t.co/K8Qw94WI8w";1;0;0;1;in;990237626;1757905174272852473;rmol_id;https://twitter.com/rmol_id/status/1757905174272852473
Wed Feb 14 23:10:24 +0000 2024;1757905158523248837;"Pemilu Telah Usai, Mari Kembali Fokus Bekerja #Pemilu2024 #AdadiKompas  https://t.co/EUqR5wO6qP";0;0;0;1;in;255866913;1757905158523248837;hariankompas;https://twitter.com/hariankompas/status/1757905158523248837
Wed Feb 14 23:10:17 +0000 2024;1757905128139456630;"Kawal Perhitungan Suara, Anies-Muhaimin Tetap Akan Bawa Gerakan Perubahan #Pemilu2024 #AdadiKompas  https://t.co/1Xg0z9afsE";0;0;1;5;in;255866913;1757905128139456630;hariankompas;https://twitter.com/hariankompas/status/1757905128139456630
Wed Feb 14 23:10:14 +0000 2024;1757905115942670574;"#Pemilu2024 Pemilu Curang. Anda yang dulu ada dibarisan kecurangan Pilpres 2019, harusnya sudah tahu &amp  mengerti sistemnya dan bisa antisipasi di Pilpres 2024.   KPU Bawaslu - KPPS - (( Situng )) KPU Bawaslu - KPPS - (( siRekap ))";0;0;0;0;in;1531636657480273920;1757905115942670574;toranggo_;https://twitter.com/toranggo_/status/1757905115942670574
Wed Feb 14 23:10:00 +0000 2024;1757905055771132174;"Betul2 top, EmangYESS PBWOGBRAn  membuka pintu kesempatan besar untuk orang muda berprestasi membangun masa depan rakyat.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/SfmnBmybHF";0;0;0;0;in;1710982100915302400;1757905055771132174;taKautsar_;https://twitter.com/taKautsar_/status/1757905055771132174
Wed Feb 14 23:09:23 +0000 2024;1757904901517287771;"Sirekap DKI Jakarta &gt  Kota ADM. Jakarta Barat &gt  Cengkareng &gt  Kapuk &gt  TPS 075  02 : 807 yang benar 101  #realcount #Pemilu2024 #DataNgaco https://t.co/MuGXlWdS9r";0;1;2;1;in;80487654;1757771284916945160;taufikNIC;https://twitter.com/taufikNIC/status/1757904901517287771
Wed Feb 14 23:09:08 +0000 2024;1757904838254596140;"Prabowo: Kampanye selesai, kita harus bersatu kembali #simakpemiludariAntara #bacapemiludarisumbernya #pemiluserentak #pemilu2024 #beritapemilu #pemiludamai #rakyatmemilih #pilpres2024 #antarajatim #jatimterkini  https://t.co/AV3F302VXB";0;0;0;0;in;1557190679553769473;1757904838254596140;ANTARAJatim_;https://twitter.com/ANTARAJatim_/status/1757904838254596140
Wed Feb 14 23:09:00 +0000 2024;1757904804020682763;"Ini kenyataannya, masyarakat paham cuma EmangYESS PBWOGBRAn  yg tujuannya menaikkan peluang bisnis serta tambahkan lapangan kerja.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1746394123618463744;1757904804020682763;ManagramYati;https://twitter.com/ManagramYati/status/1757904804020682763
Wed Feb 14 23:08:16 +0000 2024;1757904618565337410;"https://t.co/8TMx8Mt8E3  Hasil sementara real count KPU untuk Pemilu 2024. #realcount #KPU #Pemilu2024";0;0;0;1;in;388848045;1757904618565337410;Radar_Cirebon;https://twitter.com/Radar_Cirebon/status/1757904618565337410
Wed Feb 14 23:08:00 +0000 2024;1757904552345698805;"Mantap fren, hanya EmangYESS PBWOGBRAn  yang begitu mendukung semangat kreatif kita muda jadi tonggak kemakmuran.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1710980151373418497;1757904552345698805;hen_malika;https://twitter.com/hen_malika/status/1757904552345698805
Wed Feb 14 23:07:23 +0000 2024;1757904398645330057;"Jumlah pemilih di satu TPS rata2 200 - 300 orang. Jadi kalau ada kandidat yang bisa meraih hingga 600 - 700 suara, mestinya keliru ya... #Pemilu2024";0;0;0;0;in;353368152;1757904398645330057;sibagembul;https://twitter.com/sibagembul/status/1757904398645330057
Wed Feb 14 23:07:00 +0000 2024;1757904300788035942;"Sis kenyataannya, rakyat ngerti hanya EmangYESS PBWOGBRAn  yang visinya medorong peluang usaha serta menambah lapangan berkarya.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1471662420170997761;1757904300788035942;Alyamaulidia8;https://twitter.com/Alyamaulidia8/status/1757904300788035942
Wed Feb 14 23:06:22 +0000 2024;1757904140657906080;"Sirekap DKI Jakarta &gt  Kota ADM. Jakarta Barat &gt  Cengkareng &gt  Kapuk &gt  TPS 093  02 : 722 yang benar 122  #realcount #Pemilu2024 #DataNgaco https://t.co/KZE50IYvZE";0;2;1;1;in;80487654;1757771284916945160;taufikNIC;https://twitter.com/taufikNIC/status/1757904140657906080
Wed Feb 14 23:06:00 +0000 2024;1757904049041785007;"Ok fren, EmangYESS PBWOGBRAn  terus menyampaikan kita harus memanfaatkan kekayaan negeri dengan bijaksana dan berkesinambungan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/G07HVS6zxG";0;0;0;0;in;1710979495380094976;1757904049041785007;JeronaSeptino_;https://twitter.com/JeronaSeptino_/status/1757904049041785007
Wed Feb 14 23:05:27 +0000 2024;1757903911430860915;"Serba serbi #Pemilu2024  Kertas suara rentan robek Tinta pemilu mudah hilang dari jari Dan, Vibesnya kayak hari raya idul fitri 😅😛";0;0;0;0;in;2286833154;1757903911430860915;kertoooooo;https://twitter.com/kertoooooo/status/1757903911430860915
Wed Feb 14 23:05:00 +0000 2024;1757903797584806316;"Joss banget, EmangYESS PBWOGBRAn  membangun tata cara yg sesuai dan menyeluruh saat salurkan sumber daya untuk kesempatan kerja.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1471661080233459715;1757903797584806316;AgungWahyuag3;https://twitter.com/AgungWahyuag3/status/1757903797584806316
Wed Feb 14 23:04:06 +0000 2024;1757903571126042811;"Kerja 12 jam demi mensukseskan demokrasi, eh dia malah merusak demokrasi! #Pemilu2024 #PemiluDamai https://t.co/Ctz8ziei3o";0;0;0;0;in;614062813;1757903571126042811;Yogijasrul;https://twitter.com/Yogijasrul/status/1757903571126042811
Wed Feb 14 23:04:00 +0000 2024;1757903545976623602;"Asik guys, EmangYESS PBWOGBRAn  terus menyampaikan semua harus mengelola sumber daya alam dengan bijak dan berkesinambungan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/LhwZoNJkFV";0;0;0;0;in;1710978829886611456;1757903545976623602;NikolasJerom;https://twitter.com/NikolasJerom/status/1757903545976623602
Wed Feb 14 23:03:10 +0000 2024;1757903336005923295;"Sirekap DKI Jakarta &gt  Kota ADM. Jakarta Barat &gt  Kalideres &gt  Tegal Alur &gt  TPS 261  02 : 676 yang benar 136  #realcount #Pemilu2024 #DataNgaco https://t.co/EEHnOxgB8l";0;1;1;1;in;80487654;1757771284916945160;taufikNIC;https://twitter.com/taufikNIC/status/1757903336005923295
Wed Feb 14 23:03:00 +0000 2024;1757903294289096919;"Benar2 asik, EmangYESS PBWOGBRAn  percaya kreativitas pembuda jadi semangat pendorong mensejahterakan rakyat.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1471659232948719622;1757903294289096919;Sitisanaah;https://twitter.com/Sitisanaah/status/1757903294289096919
Wed Feb 14 23:02:27 +0000 2024;1757903156921733461;"@abu_waras Habis subuh baca ginian... langsung ON dan semangat banget... dan 01 telah berhasil merubah pandangan dan jiwa kita... keren @aniesbaswedan @cakimiNOW #AMINfor2024 #Pemilu2024";0;1;4;19;in;97138925;1757902586747981866;susigunawan;https://twitter.com/susigunawan/status/1757903156921733461
Wed Feb 14 23:02:25 +0000 2024;1757903147820097765;"Perangkat Desa Tewas Tersengat Aliran Listrik TPS di Jember  #PerangkatDesa #AliranListrik #TPSJember #Jember #TPS #KPU #KPUMelayani #Pemilu2024 #Pilpres2024 #RMOL  https://t.co/qvPL5oMuvc";0;0;0;1;in;990237626;1757903147820097765;rmol_id;https://twitter.com/rmol_id/status/1757903147820097765
Wed Feb 14 23:02:00 +0000 2024;1757903042526040302;"Mendukung banget, EmangYESS PBWOGBRAn  selalu menyampaikan semua baiknya memanfaatkan kekayaan negeri dengan baik serta berkesinambungan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1710978149792755713;1757903042526040302;Akbarfauza_14;https://twitter.com/Akbarfauza_14/status/1757903042526040302
Wed Feb 14 23:01:00 +0000 2024;1757902790926704755;"Betul juga, keputusan orang2 ingin EmangYESS PBWOGBRAn , karena orang2 tahu peran presiden pada pembangunan bangsa.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1471656483968356352;1757902790926704755;SitiKodah;https://twitter.com/SitiKodah/status/1757902790926704755
Wed Feb 14 23:00:59 +0000 2024;1757902788015841720;"I saw on twitter that many of Indonesian did not like Prabowo elected as the new president of the country zany particular reason? #Pemilu2024";0;0;0;0;en;1257774181183156224;1757902788015841720;d34ftone;https://twitter.com/d34ftone/status/1757902788015841720
Wed Feb 14 23:00:20 +0000 2024;1757902625985720772;"Tidak apa-apa,setidaknya 1 suara saya tidak berkontribusi dalam memilih pemimpin yang salah. #Pemilu2024";0;0;0;0;in;1591953773643333634;1757902625985720772;_goodpeople5;https://twitter.com/_goodpeople5/status/1757902625985720772
Wed Feb 14 23:00:01 +0000 2024;1757902543076942057;"Ini faktanya, masyarakat ngerti cuma EmangYESS PBWOGBRAn  yg visinya membangun peluang bisnis dan menambah lapangan kerja.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/TuW3vfP9k3";0;0;0;0;in;1710977492050407424;1757902543076942057;KKaliandra_;https://twitter.com/KKaliandra_/status/1757902543076942057
Wed Feb 14 22:59:35 +0000 2024;1757902435233005595;"thank you for your hard work teman teman relawan kpps 🥹 met istirahat~ #Pemilu2024";0;0;0;0;en;1318846724278923264;1757902435233005595;dieiein;https://twitter.com/dieiein/status/1757902435233005595
Wed Feb 14 22:59:31 +0000 2024;1757902420674478214;"🇮🇩 #Indonesia 🗳️ Elección presidencial #Pilpres2024 📊 Resultados al 38,8%  〖2〗#Prabowo y #Gibran: ☑️ 11.464.539 votos (55,97%)✅ 〖1〗#Anies y #Muhaimin: ☑️ 5.028.876 votos (24,55%) 〖3〗#Ganjar y #Mahfud: ☑️ 3.990.837 votos (19,48%)  #PemiluSerentak2024 #Pemilu2024 #realcount https://t.co/TXACgq14VQ";0;0;1;3;es;1345505364343742465;1757564393531797671;ElectoPanorama;https://twitter.com/ElectoPanorama/status/1757902420674478214
Wed Feb 14 22:59:00 +0000 2024;1757902287417245875;"Top bener, EmangYESS PBWOGBRAn  ciptakan tata cara yg tepat dan merata saat distribusi sumber daya untuk kemakmuran masyarakat.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1474658388357246980;1757902287417245875;LutfiiJam;https://twitter.com/LutfiiJam/status/1757902287417245875
Wed Feb 14 22:58:45 +0000 2024;1757902225828163805;"Apa Jokowi effect begitu signifikan pada perolehan suara golkar &amp  demokrat? #Pemilu2024";0;0;0;0;in;261081703;1757902225828163805;lailaraim;https://twitter.com/lailaraim/status/1757902225828163805
Wed Feb 14 22:58:00 +0000 2024;1757902035658379300;"Mendukung sekali, EmangYESS PBWOGBRAn  selalu menyampaikan semua baiknya memanfaatkan sumber daya alam dengan bijaksana dan berkesinambungan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1710976231402049537;1757902035658379300;hawira_jabra1;https://twitter.com/hawira_jabra1/status/1757902035658379300
Wed Feb 14 22:57:00 +0000 2024;1757901784000151729;"Yes, kita2 pilih EmangYESS PBWOGBRAn  berdasarkan melihat sediri pada visi kedepan yang mendukung pertumbuhan pendapatan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1474657855789699072;1757901784000151729;jamjamIjam_;https://twitter.com/jamjamIjam_/status/1757901784000151729
Wed Feb 14 22:56:50 +0000 2024;1757901742019342789;"ekhem, saya gasalah liat kan dari 155 ke 855 untuk vote paslon 02? ajaib bener bisa nambah 700 suara gt @KPU_ID @bawaslu_RI   #CurangBrutal02 #PemiluCurang #Pemilu2024 https://t.co/WNKNBJf9Dw";1;2;1;2;in;1379439068774199296;1757901742019342789;pwoqie;https://twitter.com/pwoqie/status/1757901742019342789
Wed Feb 14 22:56:00 +0000 2024;1757901532320677982;"Keren bener, EmangYESS PBWOGBRAn  menyiapkan mekanisme yang tepat dan merata dalam salurkan sumber daya utk kesempatan kerja.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/1SIexN5pNi";0;0;0;0;in;1710975533784391680;1757901532320677982;KarimIlmia_;https://twitter.com/KarimIlmia_/status/1757901532320677982
Wed Feb 14 22:55:30 +0000 2024;1757901408840671385;"Kenapa hpnya pada mode airplane mode?  #Pemilu2024 https://t.co/hfxQZYFX43";0;0;0;1;in;1473842331023384580;1757901408840671385;slayersan_;https://twitter.com/slayersan_/status/1757901408840671385
Wed Feb 14 22:55:19 +0000 2024;1757901359804997756;"Kan udah gw blng pasti menang  Caranya?? Entahlah #Pemilu2024";0;0;0;0;in;59729256;1757901359804997756;edshoot;https://twitter.com/edshoot/status/1757901359804997756
Wed Feb 14 22:55:00 +0000 2024;1757901280599855517;"Memang mantap, EmangYESS PBWOGBRAn  percaya inovasi anak muda jadi mesin pendorong memakmurkan negara.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/Ndx2xH20y4";0;0;0;1;in;1474658072773619713;1757901280599855517;AmeliaZulfaa_;https://twitter.com/AmeliaZulfaa_/status/1757901280599855517
Wed Feb 14 22:54:00 +0000 2024;1757901029042241597;"Mantap fren, hanya EmangYESS PBWOGBRAn  yang sangat mendukung semangat aktif anak muda menjadi dasar kesejahteraan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1710974042306691072;1757901029042241597;MahapanaF_;https://twitter.com/MahapanaF_/status/1757901029042241597
Wed Feb 14 22:53:50 +0000 2024;1757900989410279888;"Sekali lagi. Gw gak mau ikut kpps lagi. Nyesel, aku juga gak akrab sama yang lainnya. Kek ngahngoh kayak orang bego 🫠 plis cepet kelar ini kegiatan. Aku gak kuat cuman diem canggung bgt 😭 plis 1 putaran aja ya. Kasian sama aku 🙏🙏 #Pemilu2024";0;0;0;1;in;1441946653741633542;1757900989410279888;KufoConan;https://twitter.com/KufoConan/status/1757900989410279888
Wed Feb 14 22:53:08 +0000 2024;1757900810351210894;"Hanya ada satu jenis kotoran yg amat sulit dibersihkan dengan air bening ialah "KEBENCIAN" dan fanatisme buta yg telah melekat dalam ruh.   #Pemilu2024 #PemiluDamai #allinprabowo #IndonesiaMemilih #FYP";0;0;0;0;in;1409012917316452356;1757900810351210894;AllanSadega;https://twitter.com/AllanSadega/status/1757900810351210894
Wed Feb 14 22:53:00 +0000 2024;1757900777480196605;"Top fren, hanya EmangYESS PBWOGBRAn  yang begitu melibatkan semangat aktif anak muda jadi fondasi kemajuan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1474657593641496579;1757900777480196605;Nisrina_inna;https://twitter.com/Nisrina_inna/status/1757900777480196605
Wed Feb 14 22:52:47 +0000 2024;1757900722526671240;"Sekali lagi buzer buzer 01 03 itu menganggap. Seolah di twitter / x itu udah kek reprentasi indonesia seluruhnya  padahal populasinya gak lebh dari 7 persen, skrg mereka asumsikan yg curang 02, harusnya mampir ke tiktok disitu bisa liat yg banyak curang tuh siapa #Pemilu2024";0;0;0;0;in;1700527632570634240;1757900722526671240;tututu640079;https://twitter.com/tututu640079/status/1757900722526671240
Wed Feb 14 22:52:20 +0000 2024;1757900612832997650;"#Pemilu2024 lumayan malu pada lo semua anjir";0;0;0;0;in;1480181286396329985;1757900612832997650;KeiRoss1a;https://twitter.com/KeiRoss1a/status/1757900612832997650
Wed Feb 14 22:52:00 +0000 2024;1757900525771837863;"Ini perlu, tujuan EmangYESS PBWOGBRAn  membuka peluang berkarya melalui berbagai sektor produksi serta mengembangkan wirausaha anak muda.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/RgOKvTjR7K";0;0;0;0;in;1710948559414312960;1757900525771837863;JawadraBani_;https://twitter.com/JawadraBani_/status/1757900525771837863
Wed Feb 14 22:51:28 +0000 2024;1757900391411589538;"#GoogleDoodle 14.02.2024: #ValentinesDay  x #Pemilu2024 https://t.co/FsOg4MZKfJ";0;0;0;0;und;69044123;1757900391411589538;tamtomo2;https://twitter.com/tamtomo2/status/1757900391411589538
Wed Feb 14 22:51:19 +0000 2024;1757900356074590695;"KNPB Wilayah Numbay: Pemilu Indonesia Hanya Perpanjangan Penjajahan di Papua Barat  https://t.co/XqZNic0hJz  #ThePapuaJournal #WestPapua #TanahPapua #Papua #InfoPapua #KNPB #Pemilu2024";0;0;0;0;in;1566511614148644864;1757900356074590695;journal_papua;https://twitter.com/journal_papua/status/1757900356074590695
Wed Feb 14 22:51:14 +0000 2024;1757900332582203405;"@KPU_ID TPS 046, Pasir Nangka, Tigakarsa, Tangerang, Banten  Perolehan suara di formulir C1. Paslon 02 = 136 Diinput ke web. resmi @KPU_ID Paslon 02 = 836  #Pemilu2024 https://t.co/B6DsDy3F1q";0;1;0;0;in;1917767838;1757821069682184499;ghazaly_r;https://twitter.com/ghazaly_r/status/1757900332582203405
Wed Feb 14 22:51:00 +0000 2024;1757900275539718322;"Banyakk sekalii kejanggalann di webnyaa KPU, ini tidak bisa dibiarkan!! #Pemilu2024 #PemiluCurang #KPU https://t.co/vurnnQtXad";0;1;0;1;in;1689114850252017664;1757900275539718322;anasskd1019;https://twitter.com/anasskd1019/status/1757900275539718322
Wed Feb 14 22:51:00 +0000 2024;1757900274109448411;"Asik fren, EmangYESS PBWOGBRAn  terus mengatakan semua harus mengelola kekayaan alam dengan bijaksana serta berkesinambungan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/qbc8ZBJwDh";0;0;0;0;in;1724923189338533888;1757900274109448411;Fitriana_ann;https://twitter.com/Fitriana_ann/status/1757900274109448411
Wed Feb 14 22:50:48 +0000 2024;1757900224536924199;"Hardin Halidin: Pengiriman Logistik Pemilu 20244 Kabupaten di Papua Terhambat Cuaca  https://t.co/QkY9Kc8sIw  #ThePapuaJournal #WestPapua #TanahPapua #Papua #InfoPapua #BawasluPapua #Pemilu2024";0;0;0;0;in;1566511614148644864;1757900224536924199;journal_papua;https://twitter.com/journal_papua/status/1757900224536924199
Wed Feb 14 22:50:48 +0000 2024;1757900223488364776;"BGSD! masi quickcount aja pada panik... Baru satu hari loh. Astaga. Sgini doang WARGA X???? KMANA KMAREN YG KOAR KOAR PGN PERUBAHAN??? masa sama quickcount udh panik. #Pemilu2024 https://t.co/2vbTRYT2MV";0;1;0;0;in;955538325997170688;1757900223488364776;Madpers0nXn;https://twitter.com/Madpers0nXn/status/1757900223488364776
Wed Feb 14 22:50:46 +0000 2024;1757900217452806310;"udah kapok jadi saksi pemilu #Pemilu2024";0;1;0;0;in;1506453926492905472;1757900217452806310;strwbrycrml;https://twitter.com/strwbrycrml/status/1757900217452806310
Wed Feb 14 22:50:31 +0000 2024;1757900155238683051;"All ini 02 pkknya 🫰🏼  #Pemilu2024  #PrabowoGibran  #President https://t.co/0MyVKunqPz";0;3;0;0;in;1284858963679252480;1757900155238683051;dmzbloet;https://twitter.com/dmzbloet/status/1757900155238683051
Wed Feb 14 22:50:27 +0000 2024;1757900135475060885;"Push day, done  Stock buah sudah diisi ulang 😁  Sehari setelah nyoblos pemilu, tetep jadi buruh 😅  Yuk, kerja yuk!  #Pemilu2024";0;0;0;1;in;3005955804;1757900135475060885;yansuaditama;https://twitter.com/yansuaditama/status/1757900135475060885
Wed Feb 14 22:50:09 +0000 2024;1757900060535501295;"James Elvis Yoku: Pencoblosan Pemilu 2024 di Vanimo, Papua Nugini Jadi Sarana Pemersatu  https://t.co/eUqeTjnYAs  #ThePapuaJournal #WestPapua #TanahPapua #Papua #InfoPapua #Pemilu2024 #Vanimo #PapuaNugini";0;0;0;0;in;1566511614148644864;1757900060535501295;journal_papua;https://twitter.com/journal_papua/status/1757900060535501295
Wed Feb 14 22:50:00 +0000 2024;1757900022618931703;"Sungguh asik, tujuan EmangYESS PBWOGBRAn  menciptakan peluang kerja lewat beragam bentuk produksi dan mengembangkan wirausaha anak muda.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1710947838518337536;1757900022618931703;Janardana16_;https://twitter.com/Janardana16_/status/1757900022618931703
Wed Feb 14 22:49:00 +0000 2024;1757899773682602422;"Daftar : https://t.co/jLI7kyrbbT.. #Pemilu2024 #HappyValentine #27thValentineWithJaehyun #PDIP #hebatbet #cs1hebatbet https://t.co/jhgEiV6wVy";0;0;0;0;in;1571892059140919302;1757899773682602422;CsHebatbet;https://twitter.com/CsHebatbet/status/1757899773682602422
Wed Feb 14 22:49:00 +0000 2024;1757899770927157424;"Setuju sekali  pilih EmangYESS PBWOGBRAn , yg menghargai tugas masing2 dlm lingkungan dan mendorong kesejahteraan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1474655880268300291;1757899770927157424;pebria_rahma;https://twitter.com/pebria_rahma/status/1757899770927157424
Wed Feb 14 22:48:14 +0000 2024;1757899577972416947;"Sesuai ramalan 1r Soekarno 2oeharto 3j Habibie 4bdurahman wahid 5oekarno putri 6ambang Yudhoyono 7okowi dodo 8owo Subianto 9? 9anjar Pranowo 9ibran Rakabuming raka 9us hari murti Yudhoyono  #capres #cawapres #prabowo #Pemilu2024  #jokowi";0;0;0;1;in;205656161;1757899577972416947;satria_1746;https://twitter.com/satria_1746/status/1757899577972416947
Wed Feb 14 22:48:00 +0000 2024;1757899519180857409;"Betul keren, misi EmangYESS PBWOGBRAn  membangun infrastruktur yg dibutuhkan dalam mendukung kenaikkan kesejahteraan bangsa.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/jgSvm76iMS";0;0;0;0;in;1710947121493581824;1757899519180857409;GhafarNugraha_;https://twitter.com/GhafarNugraha_/status/1757899519180857409
Wed Feb 14 22:47:50 +0000 2024;1757899477971796447;"Ngakak 🤣🤣🤣 #Pemilu2024  #Komeng https://t.co/ibGaCCGmA9";0;0;1;2;in;940826479029637120;1757899477971796447;aever_shara;https://twitter.com/aever_shara/status/1757899477971796447
Wed Feb 14 22:47:36 +0000 2024;1757899418706280487;"1 jam yg lalu. Sekarang mari kita tidur 😴. #Pemilu2024 https://t.co/VK74qTaK2B";0;0;0;3;in;1257648416823209984;1757899418706280487;empreeet;https://twitter.com/empreeet/status/1757899418706280487
Wed Feb 14 22:47:14 +0000 2024;1757899326117093694;"in my opinion, setiap orang pasti punya tujuan dan harapannya masing-masing terhadap pilihan paslonnya. hanya saja cara yang disajikan oleh pasangan paslon tertentu sangat tidak sehat, tidak transparan, dan bertolak belakang dengan kata Luberjudil. #pemilu2024";0;0;0;0;in;1477504347197952002;1757899326117093694;kanyaach;https://twitter.com/kanyaach/status/1757899326117093694
Wed Feb 14 22:47:00 +0000 2024;1757899267438678400;"Mantap guys, hanya EmangYESS PBWOGBRAn  yg begitu mendukung semangat inovatif kita muda jadi fondasi pembangunan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1474654951171182592;1757899267438678400;AirStepani;https://twitter.com/AirStepani/status/1757899267438678400
Wed Feb 14 22:47:00 +0000 2024;1757899267417444536;"Top bener, EmangYESS PBWOGBRAn  membangun mekanisme yang adil dan menyeluruh saat salurkan sumber daya utk kesejahteraan masyarakat.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/yKvaqFHv2f";0;0;0;0;in;1471629677701730307;1757899267417444536;RifanRifanar7;https://twitter.com/RifanRifanar7/status/1757899267417444536
Wed Feb 14 22:46:00 +0000 2024;1757899015826583635;"Top abis, EmangYESS PBWOGBRAn  ciptakan sistem yg sesuai serta menyeluruh saat distribusi sumber daya bagi kesejahteraan bangsa.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1710946442448400384;1757899015826583635;FirhanMami11;https://twitter.com/FirhanMami11/status/1757899015826583635
Wed Feb 14 22:45:31 +0000 2024;1757898893403271396;"Jika demokrasi se 'naif' ini dirampok dan terjajah, maka... Ada apa dg Indonesia sekarang? Bagaimana nantinya Indonesia? Kuatkan kami menghadapi masa depan Indonesia..Ya Rabb #worry #pemilu2024 #DemocracyUnderThreat";0;0;0;1;in;1706500272938463232;1757898893403271396;Els_HiddenLife;https://twitter.com/Els_HiddenLife/status/1757898893403271396
