created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Jan 07 22:54:07 +0000 2024;1744130319790583908;"IHSG Hari Ini Berpotensi Konsolidasi, Analis: Waspada Risiko Koreksi https://t.co/uarc8cErI3 #beritasatu #debatcapres2024 #debatcapres";0;0;0;1;in;154102750;1744130319790583908;Beritasatu;https://twitter.com/Beritasatu/status/1744130319790583908
Sun Jan 07 22:53:49 +0000 2024;1744130246742565343;"Tapi klo kalian sudah punya pilihan. Mau debat 1 . 2 . 3 . Dst klo emang sudah yakin mah gaakan ngaruh ya sama debat kaya gini . Tul gak neh ?!  Tapi perlu garis bawahi, dukung lah yg emang bisa debat(debat capres ya) klo debat dlm agama DOSA ! HEHE  #DebatCapres";0;0;0;0;in;1481840839290925056;1744130246742565343;SViranji;https://twitter.com/SViranji/status/1744130246742565343
Sun Jan 07 22:53:48 +0000 2024;1744130239335379339;"Mana ada negara yg sekuat palestina? Diblokade bertahun-tahun, dirampas haknya bertahun-tahun, mereka ga menyerah bahkan ttp melawan, namun dunia tutup mata. Bahkan isreal masih menganggap mereka ancaman di kondisi mereka yg 'lemah'. Who can do it like Palestine? #DebatCapres";0;0;0;0;in;1311720945187344384;1744130239335379339;Agathache1;https://twitter.com/Agathache1/status/1744130239335379339
Sun Jan 07 22:53:41 +0000 2024;1744130209992106287;"Nasi kuning terbuat dari jagung Bakwan jagung rasanya gurih Apapun makanannya harus kita syukuri  #jagung #bakwan #DebatCapres #แอมมี่ #amici23 https://t.co/fwDu35a4s3";0;1;0;0;in;1607962623878004740;1744130209992106287;Athinapreh;https://twitter.com/Athinapreh/status/1744130209992106287
Sun Jan 07 22:53:10 +0000 2024;1744130082099310916;"Masih tetap dikuasai oleh pendukungnya Abah Anies di Twitter pasca #DebatCapres.";0;2;3;12;in;1132425764622675969;1744130082099310916;BangPino__;https://twitter.com/BangPino__/status/1744130082099310916
Sun Jan 07 22:53:02 +0000 2024;1744130049891319829;"South Lebanon 🇱🇧🇵🇸 #باسم_مغنيه #وايل_الدحدوح #Iran #Parachinar #جيفري_إبستاين #DebatCapres #แอมมี่ https://t.co/kIRXsWCklT";2;8;19;99;en;1378130413714030595;1744130049891319829;Baseeji_313;https://twitter.com/Baseeji_313/status/1744130049891319829
Sun Jan 07 22:52:53 +0000 2024;1744130009210712227;"Smj nhi ah rhi it's Good morning or Good night 🤔😕 Anyhow mitii paow 😂 #monday #ARSLIV #DebatCapres #amici23 #GoodMorningX #GoodNightTwitterWorld #Trending https://t.co/b6awmvx1Wq";0;2;0;2;en;1487095936929128454;1744130009210712227;Sambabi8602;https://twitter.com/Sambabi8602/status/1744130009210712227
Sun Jan 07 22:52:49 +0000 2024;1744129992420917270;"Datanya dari Pak Lurah, data yang diungkap Capres 01 (Anies) dalam #DebatCapres Malam tadi.  Anies : "Separuh tentara kita tidak punya rumah dinas, sementara menterinya punya 340.000 hektar tanah"  Jadi jangan ngomong "Tidak ada Ambisi" lagi☝️🤭🇮🇩 https://t.co/yJ0CLhVMVG";0;0;0;1;in;63034335;1744129992420917270;yoseyoski;https://twitter.com/yoseyoski/status/1744129992420917270
Sun Jan 07 22:51:45 +0000 2024;1744129727206744304;"Pas debat cawapres merasa jumawa, bangga, dan klaim Gibran sangat menguasai debat dan memukau, padahal banyak yang salah omong dan salah data..   Eh sekarang giliran Prabowo babak belur pada debat ketiga langsung buat alasan aneh-aneh😄😄😄  #DebatCapres  https://t.co/AqZEJfxuaU";9;77;48;206;in;214159664;1744129727206744304;Paltiwest;https://twitter.com/Paltiwest/status/1744129727206744304
Sun Jan 07 22:51:43 +0000 2024;1744129716200649149;"Today, the IDF targeted with a reconnaissance plane a car carrying journalists, and because of it, journalist Hamza, the eldest son of journalist Wael Al-Dahdouh, was martyred who a month ago, he lost his wife, one of his sons, one of his daughters, and his grandson #DebatCapres https://t.co/WYShKmG1oE";1;0;0;0;en;1725885824716177408;1744129716200649149;ShireenEsa90311;https://twitter.com/ShireenEsa90311/status/1744129716200649149
Sun Jan 07 22:51:09 +0000 2024;1744129572491460710;"In short, duo capres belum pantas memimpin negara sebesar Indonesia.  #DebatCapres";0;0;0;0;in;463006914;1744125892274815392;chef_ivon;https://twitter.com/chef_ivon/status/1744129572491460710
Sun Jan 07 22:50:15 +0000 2024;1744129348851085704;"Emlo g   #amici23 #BoycottMaldives #DebatCapres #GunturKaaram #GunturKaaramTrailerExplosion #Maldives #StarAcademy https://t.co/2EDmmAYyEL";0;0;0;0;de;1443118896999960578;1744129348851085704;mrsakkii;https://twitter.com/mrsakkii/status/1744129348851085704
Sun Jan 07 22:49:57 +0000 2024;1744129271730409861;"Pak Prabowo kembali ke panggung dulu pak 🙃  #DebatCapres";0;0;0;0;in;1373204617031413762;1744129271730409861;RyS_374;https://twitter.com/RyS_374/status/1744129271730409861
Sun Jan 07 22:49:46 +0000 2024;1744129225500786789;"@Dahnilanzar omon omon soal tanam singkong gagal gmna tuuh trus pohon pohon yg sudah di tebang kmna? #DebatCapres";0;0;0;1;in;1706519934401130496;1743982018092838979;PahetKopi28207;https://twitter.com/PahetKopi28207/status/1744129225500786789
Sun Jan 07 22:49:35 +0000 2024;1744129179661271320;"Unggah Foto Bersama Tiga Capres, Atta Halilintar Minta Netizen Tetap Bersatu Meski Berbeda Pilihan https://t.co/a5YUl8VnKd #beritasatu #debatcapres2024 #debatcapres";0;1;0;5;in;154102750;1744129179661271320;Beritasatu;https://twitter.com/Beritasatu/status/1744129179661271320
Sun Jan 07 22:49:34 +0000 2024;1744129175769014392;"BMKG Imbau Masyarakat Waspadai Potensi Gelombang Tinggi di 26 Perairan https://t.co/rgQrwEbxM1 #beritasatu #debatcapres2024 #debatcapres";0;0;1;1;in;154102750;1744129175769014392;Beritasatu;https://twitter.com/Beritasatu/status/1744129175769014392
Sun Jan 07 22:49:15 +0000 2024;1744129095410319804;"Apa torang bilang tentang Mas Wowo, Anji dan Wika Salim ngomong gini..  Btw, debat semalam menang siapa ni, yang pastinya Prabowo tetap kalem ya!  #promedia #debatcapres #anji #wikasalim #prabowo #gemoy https://t.co/oeZcbZZSye";0;0;0;2;in;1477832972149538821;1744129095410319804;urban_bandung;https://twitter.com/urban_bandung/status/1744129095410319804
Sun Jan 07 22:49:10 +0000 2024;1744129076057800912;"Bukan soal serang menyerang si harusnya, tapi lebih ke nanya apa yg memang semuanya terjadi, kan kebetulan pak 02 masih menjabat, toh wajar di tanya dong. iya gak si ? Gitu si kata gua ya.  #DebatCapres";0;0;0;0;in;1481840839290925056;1744129076057800912;SViranji;https://twitter.com/SViranji/status/1744129076057800912
Sun Jan 07 22:49:00 +0000 2024;1744129034856845556;"Looking For A Dope Movie? You've Found One.. #DebatCapres #GoldenGlobes  #GoldenGlobes2024 #GoldenDiscAwards https://t.co/vtW8kyU9nW";0;0;0;0;en;1724508227277094912;1744129034856845556;MyDailyFilm;https://twitter.com/MyDailyFilm/status/1744129034856845556
Sun Jan 07 22:48:46 +0000 2024;1744128973884338378;"No comprendo muy bien de como van a hacer un minecraft hecho de la vida real, que la pelicula sera de cubos y una persona real con pantalla verde? Yo hubiera preferido una pelicula 3D  #Minecraft #Nintendo #Memes #Opinion #FNAF #amici23 #DebatCapres #StarAcademy #GunturKaaram #XD https://t.co/r2GqAayqzm";0;0;0;1;es;1581042490005721088;1744128973884338378;Crazy_Your_Are;https://twitter.com/Crazy_Your_Are/status/1744128973884338378
Sun Jan 07 22:48:24 +0000 2024;1744128882364858457;"Serdi 🥶  #amici23 #BoycottMaldives #DebatCapres #GunturKaaram #GunturKaaramTrailerExplosion #Maldives #StarAcademy https://t.co/pn9Yji9mHH";0;0;0;0;tr;1443118896999960578;1744128882364858457;mrsakkii;https://twitter.com/mrsakkii/status/1744128882364858457
Sun Jan 07 22:48:14 +0000 2024;1744128840992161929;"May fund genocide @Starbucks   #DebatCapres #แอมมี่ #amici23 #BoycottMaldives #GunturKaaramTrailerExplosion #جيفري_إبستاين #คัลแลน #GunturKaaram #Maldives https://t.co/iAsPrpfYWE";0;1;1;1;en;1403503795586228224;1744128840992161929;CoinEngineer00;https://twitter.com/CoinEngineer00/status/1744128840992161929
Sun Jan 07 22:47:30 +0000 2024;1744128657554362489;"bocil TikTok: here we go #DebatCapres";0;0;0;0;in;1627261028596875264;1744128657554362489;anotherrlife_;https://twitter.com/anotherrlife_/status/1744128657554362489
Sun Jan 07 22:47:22 +0000 2024;1744128620577304961;"Kalau mau ujian itu harusnya emang belajar yg giat bukan malah nongkrong makan2 bareng temen #DebatCapres";0;0;0;1;in;222820066;1744128620577304961;ciomeazza;https://twitter.com/ciomeazza/status/1744128620577304961
Sun Jan 07 22:47:15 +0000 2024;1744128592219648035;"pak @aniesbaswedan jangan lupa belajar ekonomi lagi ya pak 🙏  #DebatCapres https://t.co/ZXUSoaEB1V";0;0;0;2;in;90075570;1744128592219648035;Ldi_32;https://twitter.com/Ldi_32/status/1744128592219648035
Sun Jan 07 22:46:54 +0000 2024;1744128503615013330;"Duo capres menelanjangi diri sendiri di atas panggung yg ditonton jutaan mata rakyat indonesia.  Mereka memperlihatkan contoh buruk calon Negarawan  kedangkalan pemahaman akan isu debat, fokus menjatuhkan &amp  nyinyir ala2 emak2 komplek. Menjijikkan gak sih itu? #lol #DebatCapres";0;1;0;0;in;463006914;1744125892274815392;chef_ivon;https://twitter.com/chef_ivon/status/1744128503615013330
Sun Jan 07 22:46:30 +0000 2024;1744128404184555550;"@ByErgulYuksel EKREME OY YOK #MuratKurum  #amici23  #แอมมี่  #DebatCapres https://t.co/B6G24vqVC0";0;2;0;0;tr;1703685056131170304;1744125030223479274;sedasedaaa94;https://twitter.com/sedasedaaa94/status/1744128404184555550
Sun Jan 07 22:46:29 +0000 2024;1744128400040853541;"Jujurly gu awam bgt sama bahasan politik kaya gini, ngerti juga ga. Tapi krna gu awam ini jdi bisa lihat mana yg emang seharusnya org ber-Debat sama yg nahan emosi . Kan seru jadi nya . Hehehe  #DebatCapres";0;0;0;0;in;1481840839290925056;1744128400040853541;SViranji;https://twitter.com/SViranji/status/1744128400040853541
Sun Jan 07 22:46:02 +0000 2024;1744128284726796616;"italian mode hihihi  #WaktunyaPrabowo #DebatCapres https://t.co/5Q2jnUo1Ji";0;0;0;0;tl;1079036518134476800;1744128284726796616;akudeya;https://twitter.com/akudeya/status/1744128284726796616
Sun Jan 07 22:46:00 +0000 2024;1744128279723036879;"Yang bikin ndk asik di sosmed tu, yg dibahas tu kebanyakan bukan ttg isi materi dan substansi yg udh disampaikan. Cuma bahas menang kalah. "Menyerang" "Memasak". Dan meme2 mocking ndk penting.  Padahal kita kan butuh tau ni isi kepala calon presiden.  #DebatCapres";0;0;0;0;in;326573674;1744128277831430359;awecho99;https://twitter.com/awecho99/status/1744128279723036879
Sun Jan 07 22:45:48 +0000 2024;1744128229135548535;"Tau2 03 menang kek siput nya si pattrick #DebatCapres";0;0;0;0;in;1378876117;1744128229135548535;rija_elsyifa;https://twitter.com/rija_elsyifa/status/1744128229135548535
Sun Jan 07 22:45:25 +0000 2024;1744128130418098250;"Thanks all #Rats @Bitrats_org @SuperExet @SuperexChinese #DebatCapres #StarAcademyleLive #staracademylive";0;0;2;1;en;134850152;1744114529645043975;Suleiman4;https://twitter.com/Suleiman4/status/1744128130418098250
Sun Jan 07 22:45:18 +0000 2024;1744128100114608521;"Palestina itu kuat..negara sekecil itu bertahan vs Israhell+amrik #DebatCapres";0;0;0;1;in;1665964732573192193;1744128100114608521;DedenFitri;https://twitter.com/DedenFitri/status/1744128100114608521
Sun Jan 07 22:44:33 +0000 2024;1744127912398508488;"Buka tiktok Abis debat semalem isinya kaya klarifikasian el gemoy semua,  malah smpe ada bnyk yg bikin VT ngejatoh"in paslon laen., Suka bingung ama warga tiktok kadang mikir ini orang beneran apa orang"an ya isinya mkmkmk #DebatCapres #elchef #asalBukanPrabowo";0;0;0;1;in;1691041543887671296;1744127912398508488;amrilutfann;https://twitter.com/amrilutfann/status/1744127912398508488
Sun Jan 07 22:44:30 +0000 2024;1744127901086192127;"Rate this #DebatCapres #StarAcademy #amici23 #Maldives";0;0;0;2;en;1708609022134235136;1744127901086192127;calmegentleking;https://twitter.com/calmegentleking/status/1744127901086192127
Sun Jan 07 22:43:54 +0000 2024;1744127749004951761;"HOLE TO HELL | Screams Recorded at the Bottom of the Deepest Borehole https://t.co/JGx0VJXbD1 via @YouTube Listen from sequence 1:23. You only have this lifetime to #repent #follow our  #Saviour  You don’t want to go to #Hell 😨😱#DebatCapres #GunturKaaram #Maldives";0;0;1;0;en;83458413;1744127749004951761;lilyprolife;https://twitter.com/lilyprolife/status/1744127749004951761
Sun Jan 07 22:43:51 +0000 2024;1744127738045436245;"Maldives president Mohamed Muizzu has suspended three deputy ministers after they made 'derogatory remarks' against Indian Prime Minister Narendra Modi, including calling him a 'clown'. #DebatCapres #Maldives  #แอมมี่  #คัลแลน #MaldivesOut  #amici23  #BoycottMaldives";0;0;0;0;en;1688764994756743168;1744127738045436245;GlobalNewsSt;https://twitter.com/GlobalNewsSt/status/1744127738045436245
Sun Jan 07 22:43:24 +0000 2024;1744127623985582464;"This song 🎵  #amici23 #BoycottMaldives #DebatCapres #GunturKaaram #GunturKaaramTrailerExplosion #Maldives #StarAcademy # https://t.co/7TCfBtSrEj";0;0;0;0;en;1443118896999960578;1744127623985582464;mrsakkii;https://twitter.com/mrsakkii/status/1744127623985582464
Sun Jan 07 22:43:19 +0000 2024;1744127601013334517;"Wow kasar sekali ya 😱 #DebatCapres #debatcapres2024";0;0;0;0;in;2851786927;1744127601013334517;iniahmaad;https://twitter.com/iniahmaad/status/1744127601013334517
Sun Jan 07 22:43:08 +0000 2024;1744127555299647800;"Ketika etika dr pimpinan tertinggi tdk ada, begitu pula bawahannya, panik ya panik nih ??  #DebatCapres #AMIN2024";0;0;0;0;in;131684977;1744127555299647800;yenitaroza;https://twitter.com/yenitaroza/status/1744127555299647800
Sun Jan 07 22:43:07 +0000 2024;1744127552233373753;"Quote of the day♥️ #Rumiちゃんへ #DebatCapres #แอมมี่ #amici23 #StarAcademy #BoycottMaldives #Maldives #GunturKaaram #GunturKaaramTrailerExplosion #คัลแลน #JapanEarthquake #RohitSharma𓃵 #INDvsAFG https://t.co/sEDYUZ8Mhu";0;0;0;2;en;1586021392855834625;1744127552233373753;hamzarajpoot52;https://twitter.com/hamzarajpoot52/status/1744127552233373753
Sun Jan 07 22:42:43 +0000 2024;1744127451385721194;"Pak Anies the Best #DebatCapres #AniesBaswedan";0;0;0;0;en;1735908827344871424;1744127451385721194;Tommy_tji31;https://twitter.com/Tommy_tji31/status/1744127451385721194
Sun Jan 07 22:42:37 +0000 2024;1744127428052787454;"Kali ini 01 &amp  03 vs 02 . Sayang sekali pak 02 kaya ada menahan diri dlm memberikan fakta, seharusnya dia bisa jelaskan dgn singkat dan jelas. Apalgi dia masih mnjabat, harusnya masih ingat di otak nya apa kinerja selama ini. Ya kaaaan ...   #DebatCapres";0;0;0;0;in;1481840839290925056;1744127428052787454;SViranji;https://twitter.com/SViranji/status/1744127428052787454
Sun Jan 07 22:42:28 +0000 2024;1744127389867897105;"#music #youtube #instagram #tiktok #trending #iklan #promo #DebatCapres #StarAcademy #sekolahmusik #google #musicschool #depok #diskon #promotion #quotes #threads #jakarta #discount #entertainment #lesmusik #kursus #online #kursusonline #christmas #musik https://t.co/DY3JUteTc9";0;0;0;1;qme;755917533966852096;1744127389867897105;PrivatGitarToru;https://twitter.com/PrivatGitarToru/status/1744127389867897105
Sun Jan 07 22:41:53 +0000 2024;1744127240848261484;"#DebatCapres #GunturKaaram #GunturKaaramTrailerExplosion #Maldives #skijumpingfamily #وائل_الدحدوح #คัลแลน #แอมมี่ #cemre #mertmüldür #deprem https://t.co/qGo2yphjv2";0;0;0;0;qme;1489328849037008897;1744127240848261484;Dildar0640;https://twitter.com/Dildar0640/status/1744127240848261484
Sun Jan 07 22:41:47 +0000 2024;1744127217448464691;"کیا ہم کچھ نہیں کر سکتے ؟ وہاں فلسطین میں بچوں کا نا خق قتل عام ہو رہا ہے۔ #CeasefireandAidNOW #CeaseFireInGaza #DebatCapres  #แอมมี่ #amici23 #StarAcademy https://t.co/5KNYT1h7RQ";0;0;0;0;ur;1623624000126570497;1744127217448464691;DAUD_44;https://twitter.com/DAUD_44/status/1744127217448464691
Sun Jan 07 22:41:38 +0000 2024;1744127180677018067;"@Cut_NyakFadilah Pendukung #DebatCapres hilang moral";0;0;0;1;tl;940578545616564225;1744095222743859691;Wendi96475512;https://twitter.com/Wendi96475512/status/1744127180677018067
Sun Jan 07 22:41:34 +0000 2024;1744127163727835423;"Click here for the latest sub-channel videos. Please take a look.  【最新版】洋楽アーティストランキングトップ5【Latest version　Western music artist ranking top 5】 https://t.co/iCX8U1V5ja… @YouTubeより   #成人の日 #成人式 #แอมมี่ #DebatCapres #amici23 #CopaDelRey #CopaDelRey";0;0;1;1;ja;762454839779397633;1744127163727835423;Itachi_Sougo;https://twitter.com/Itachi_Sougo/status/1744127163727835423
Sun Jan 07 22:41:18 +0000 2024;1744127093703909658;"Memberi nilai thd kinerja Prabowo, berarti menilai kinerja atasannya  Mahfud MD sbg Menko dan Jokowi sbg Presiden.  Lagi, Ganjar blunder 'nembak' wakilnya sendiri #lol #DebatCapres";0;1;0;0;in;463006914;1744125892274815392;chef_ivon;https://twitter.com/chef_ivon/status/1744127093703909658
Sun Jan 07 22:41:07 +0000 2024;1744127050330370255;"Footage:  According to News that 16 boats of the Iranian Revolutionary Guards destroyed in a mysterious fire today in Ahvaz…🆘  #Iran #Houthis #Yemen #Lebanese #Israel #DebatCapres    https://t.co/Sdi7RimUjv";0;1;2;4;en;1131091137303916544;1744127050330370255;NawabNaeem8058;https://twitter.com/NawabNaeem8058/status/1744127050330370255
Sun Jan 07 22:40:54 +0000 2024;1744126994248515744;"Nggak capresnya nggak buzzernya, sama sama suka nyerang 🤣 #DebatCapres";0;0;0;0;in;1480783025575137284;1744126994248515744;arsylanindy;https://twitter.com/arsylanindy/status/1744126994248515744
Sun Jan 07 22:40:49 +0000 2024;1744126972396269956;"Sama halnya kaya gini astaghfirullah #DebatCapres #ZionistTerroristIsrael https://t.co/eN29Q3hOAf";0;0;0;0;in;1585123066635427840;1744126972396269956;narvhelize;https://twitter.com/narvhelize/status/1744126972396269956
Sun Jan 07 22:40:42 +0000 2024;1744126942691893546;"The life of a man in #Gaza #BoycottMaldives #DebatCapres #GunturKaaram #GunturKaaramTrailerExplosion #Maldives #StarAcademy #WaelAlDahdouh https://t.co/Ycb9juHTBP";0;0;0;0;en;310987968;1744126942691893546;ToqaElshamy22;https://twitter.com/ToqaElshamy22/status/1744126942691893546
Sun Jan 07 22:40:39 +0000 2024;1744126933460304261;"🚨#BREAKING: UFOs seen in North Carolina.  Do you find it odd that immediately after the release of the Epstein Client List, there has been a surge in reported "UFO" sightings? #AliensInMiami #DebatCapres #AlUlaFalconCup #bbtvi #japanese #Japon #bbtvi #BiggBossTamil7 #DavidWarner https://t.co/jpvccL4aTb";0;7;5;13;en;1643344930805280769;1744126933460304261;Mudassar229;https://twitter.com/Mudassar229/status/1744126933460304261
Sun Jan 07 22:40:06 +0000 2024;1744126792368365839;"Hasil Piala Raja Barbastro vs Barcelona: Pasukan Xavi Hanya Menang Tipis atas Klub Divisi 4 https://t.co/N4GnLeOEDz #beritasatu #debatcapres2024 #debatcapres";0;0;0;3;in;154102750;1744126792368365839;Beritasatu;https://twitter.com/Beritasatu/status/1744126792368365839
Sun Jan 07 22:40:00 +0000 2024;1744126769702285389;"Debat semalam bukan urusan pribadi pak @aniesbaswedan , tapi masalah bangsa yg besar dan harus disampakkan dan jelas posisi mereka bertiga ada dimana. Harus berubah. #loveAbah #DebatCapres";0;0;0;0;in;1611468887631233024;1744126769702285389;watabarakallah;https://twitter.com/watabarakallah/status/1744126769702285389
Sun Jan 07 22:39:58 +0000 2024;1744126761821221262;"Setelah #DebatCapres yg ketiga, saya perluas #nazarpemilu … dalam menjaga harmonisasi, keberagaman, dan kebhinekaan di Indonesia, jika AMIN menang, maka sarana ibadah personal juga disediakan utk non-muslim yg membutuhkan…";0;0;0;0;in;321900113;1743878519346851910;Irnawati_Siti_I;https://twitter.com/Irnawati_Siti_I/status/1744126761821221262
Sun Jan 07 22:39:07 +0000 2024;1744126544316875248;"🚀 Introducing THENA, the #1 community-owned DEX on BNB Chain! 🌐 Unlock liquidity, embrace fairness, and join the DeFi revolution. 🌈🔐 Your project's journey to success starts here! 🚀 #THENA $THE @ThenaFi_ #DeFi #BNBChain #StarAcademy #DebatCapres #แอมมี่ https://t.co/x2et9nZuxy";0;0;0;0;en;3222715686;1744126544316875248;noopoa8778;https://twitter.com/noopoa8778/status/1744126544316875248
Sun Jan 07 22:39:00 +0000 2024;1744126515304866029;"EEUU🇺🇸 USA LA GEOINGENIERIA DEL HAARP COMO ARMA DE GUERRA PARA DESTRUIR Y CONTROLAR PAÍSES LO HICIERON CON VIETNAM  @POTUS @StateDept @JUSA_DoS @WhiteHouse ESTÁ AL TANTO? ESTARÍAN COMETIENDO CRÍMENES CONTRA LA HUMANIDAD  Pamela Castro de Putin🇷🇺✌  #amici23 #DebatCapres #คัลแลน";0;0;1;1;es;1483965245278334976;1744126515304866029;LatinosPorPutin;https://twitter.com/LatinosPorPutin/status/1744126515304866029
Sun Jan 07 22:38:54 +0000 2024;1744126489694773712;"Profesor Anies . Begitu ucap capres medioker dalam berkali kali gelaran pilpres 🤣 #DebatCapres";0;0;0;0;in;1290049633;1744126489694773712;harryth72;https://twitter.com/harryth72/status/1744126489694773712
Sun Jan 07 22:38:22 +0000 2024;1744126355254493321;"Million sagging, tou got until the world 🌎 discover you #คัลแลน #StarAcademy #amici23 #DebatCapres #trendingmonday #Mondaymusic";0;0;2;2;en;747651334120312832;1744119739452928229;CALYPSOPOPRAP;https://twitter.com/CALYPSOPOPRAP/status/1744126355254493321
Sun Jan 07 22:38:18 +0000 2024;1744126341178356121;"My beautiful land #amici23 #BoycottMaldives #DebatCapres #GunturKaaram #GunturKaaramTrailerExplosion #StarAcademy https://t.co/5OV60lJf2z";0;0;0;0;en;367738256;1744126341178356121;LeonelVinas;https://twitter.com/LeonelVinas/status/1744126341178356121
Sun Jan 07 22:38:17 +0000 2024;1744126338217177492;"FFP RULES TO COST CHELSEA   https://t.co/c8IRS9ctR2  #EmiratesFACup #arsenal  #LiverpoolFC  #BoycottMaldives #CopaDelRey #DebatCapres #GunturKaaram #quotes #StarAcademy #MaldivesKMKB https://t.co/ltprWJKrAl";0;0;0;0;en;914441108;1744126338217177492;Mc_Mimi9ja;https://twitter.com/Mc_Mimi9ja/status/1744126338217177492
Sun Jan 07 22:37:20 +0000 2024;1744126096931451299;"Such a beautiful human 💓 hot chocolate and book reading tonight ahead of the school return tomorrow. She’s just so beautiful.  #beautiful #school #amici23 #BoycottMaldives #DebatCapres #GunturKaaram #GunturKaaramTrailerExplosion #Maldives #StarAcademy #laugh #funny #mygirl #her https://t.co/HDp9DTMuHq";0;1;0;3;en;434533051;1744126096931451299;_Brammers_;https://twitter.com/_Brammers_/status/1744126096931451299
Sun Jan 07 22:37:04 +0000 2024;1744126029835145590;"The INFIDEL,PEDOPHILE STATE @Israel had everything to gain from 9/11. It did it. #Fights #nezha #LeeKnow #Gaza #amici23 #BoycottMaldives #CopaDelRey #DebatCapres #GunturKaaram #GunturKaaramTrailerExplosion #MaldivesKMKB #Maldives #quotes #StarAcademy #sundayvibes";0;0;0;0;en;547931597;1744126029835145590;Ahmedkabuljunia;https://twitter.com/Ahmedkabuljunia/status/1744126029835145590
Sun Jan 07 22:37:02 +0000 2024;1744126022411264362;"Better days ahead 🙏🙏  #amici23 #BoycottMaldives #DebatCapres #GunturKaaram #DebatCapres #funny #viral #comedy https://t.co/1MdYIhMR24";0;0;0;1;en;1621089356525064192;1744126022411264362;crazybuchi1;https://twitter.com/crazybuchi1/status/1744126022411264362
Sun Jan 07 22:36:56 +0000 2024;1744125994502328577;"Eyin tolaye nah rubbish you Dey do oo my OPay  account Dey with you Etewo 🤲 #BoycottMaldives #DebatCapres #127มาแล้วคับจารย์ #BOD";0;0;0;1;en;1669244982459334656;1744125994502328577;dehope40;https://twitter.com/dehope40/status/1744125994502328577
Sun Jan 07 22:36:52 +0000 2024;1744125978253935078;"Laporkan aja kalo ada yang mau melakukan kecurangan di saat debat capres / cawapres #DebatCapres https://t.co/A15qlco5x9";0;0;0;0;in;1026034837;1744125978253935078;pengen6packss;https://twitter.com/pengen6packss/status/1744125978253935078
Sun Jan 07 22:36:31 +0000 2024;1744125892274815392;"Katanya, untuk mengeluarkan tikus dr persembunyiannya jgn dibakar trmpatnya, cukup diasap2i saja.  Pak Jokowi piawai berpolitik. 'Politik makan bareng' yg beliau lakukan berhasil mengeluarkan 'tikus2' dr persembunyiannya. Duo capres terjebak akhirnya #lol #DebatCapres";0;1;0;0;in;463006914;1744125892274815392;chef_ivon;https://twitter.com/chef_ivon/status/1744125892274815392
Sun Jan 07 22:36:25 +0000 2024;1744125866123141148;"So Here's How I Personally Feel As An #artist  About People Demanding New Music From #Eminem Nonstop.  I Don't See This Much Heat And Demand For Other #rap Artists. Just Saying.  #DebatCapres  #amici23  #BoycottMaldives  #GunturKaaram  #Michigan #DetroitVsEverybody #sundayvibes https://t.co/1neg06OTW2";0;0;0;0;en;1627317857389359106;1744125866123141148;DrRoseDaRap;https://twitter.com/DrRoseDaRap/status/1744125866123141148
Sun Jan 07 22:36:02 +0000 2024;1744125768949739995;"3 Tipe manusia susah di nasehati: 1. Fans MU 2. Pemain Slot 3. Pendukung Anies  #negativecommentwillbeforgiven #DebatCapres";0;0;0;1;in;1156168446356283394;1744125768949739995;WargSipil;https://twitter.com/WargSipil/status/1744125768949739995
Sun Jan 07 22:36:01 +0000 2024;1744125764759679418;"Keseruan Pak Erick Thohir Bersama Rombongan Nobar Debat Capres 2024  #erickthohir #nobar #debatcapres #idfeeds #promedia https://t.co/U2s3hzFkFH";0;0;0;0;in;1708202956875816960;1744125764759679418;idfeedsdotcom;https://twitter.com/idfeedsdotcom/status/1744125764759679418
Sun Jan 07 22:35:46 +0000 2024;1744125703438655511;"HT's full coverage of Maldives row: PM Modi's tweet, ministers' remarks  #Arsenal #Maldives #Maldivians #DebatCapres #amici23 #StarAcademy https://t.co/Qm7QxnwDSW";0;0;0;1;en;1582362856770748416;1744125703438655511;RawdyRaj_666;https://twitter.com/RawdyRaj_666/status/1744125703438655511
Sun Jan 07 22:35:43 +0000 2024;1744125689052180937;"🚨🚨🚨 Deal done between Kylian Mbappe and Real Madrid, player to join first team this summer on free transfer. @Santi_J_FM  #แอมมี่ #amici23 #DebatCapres #BoycottMaldives #Maldives https://t.co/3HRtjACbhI";0;0;1;3;en;1398413432450342917;1744125689052180937;CaneRMFC;https://twitter.com/CaneRMFC/status/1744125689052180937
Sun Jan 07 22:35:27 +0000 2024;1744125622337630351;"Canva Pro For Free Join Our Canva Pro team by clicking on the Links User Limit      link: https://t.co/3Q1uEJVFKf     Telegram: https://t.co/dKbFxnuHKC   #DebatCapres https://t.co/I02OrHeNu3";0;1;0;2;en;1721237770251702272;1744125622337630351;alrassam30;https://twitter.com/alrassam30/status/1744125622337630351
Sun Jan 07 22:35:26 +0000 2024;1744125619510595931;"📣Entrepreneur Only📣 Checkout this new Ai all-in-one software for domain Registrar business in 2024.   https://t.co/JEW2pVBm33  #DomainForSale #Domains #แอมมี่ #DebatCapres #amici23 #StarAcademy #iverpoool #arsenal";0;0;0;1;en;1511271128400023555;1744125619510595931;AmazonZproducts;https://twitter.com/AmazonZproducts/status/1744125619510595931
